dataset_id,table,level,taxon,n_images,n_observations
mushroom_observer,fungi_all_images,species,Marasmiellus sp. 'TN01',54.0,7.0
mushroom_observer,fungi_all_images,species,Amanita sp. 'NW11',54.0,6.0
mushroom_observer,fungi_all_images,species,Mellitiosporiella macrospora,54.0,4.0
mushroom_observer,fungi_all_images,species,Hygrocybe virginea,53.0,22.0
mushroom_observer,fungi_all_images,species,Buellia spuria,53.0,21.0
mushroom_observer,fungi_all_images,species,Teloschistes flavicans,53.0,20.0
mushroom_observer,fungi_all_images,species,Austroboletus lacunosus,53.0,19.0
mushroom_observer,fungi_all_images,species,Boletus pulcherrimus,53.0,18.0
mushroom_observer,fungi_all_images,species,Hygrocybe persistens,53.0,18.0
mushroom_observer,fungi_all_images,species,Lobothallia alphoplaca,53.0,17.0
mushroom_observer,fungi_all_images,species,Russula gracilis,53.0,16.0
mushroom_observer,fungi_all_images,species,Peniophorella praetermissa,53.0,14.0
mushroom_observer,fungi_all_images,species,Boletellus dissiliens,53.0,13.0
mushroom_observer,fungi_all_images,species,Entoloma rivulare,53.0,13.0
mushroom_observer,fungi_all_images,species,Lactarius sp. 'fumosus-IN04',53.0,13.0
mushroom_observer,fungi_all_images,species,Urnula sp. 'IN01',53.0,13.0
mushroom_observer,fungi_all_images,species,Xerocomus sp. 'IN01',53.0,13.0
mushroom_observer,fungi_all_images,species,Camillea tinctor,53.0,12.0
mushroom_observer,fungi_all_images,species,Galeropsis polytrichoides,53.0,12.0
mushroom_observer,fungi_all_images,species,Lecanora dispersa,53.0,12.0
mushroom_observer,fungi_all_images,species,Tomentella bryophila,53.0,12.0
mushroom_observer,fungi_all_images,species,Entoloma velutinum,53.0,11.0
mushroom_observer,fungi_all_images,species,Isaria tenuipes,53.0,11.0
mushroom_observer,fungi_all_images,species,Laccaria maritima,53.0,11.0
mushroom_observer,fungi_all_images,species,Somion unicolor,53.0,11.0
mushroom_observer,fungi_all_images,species,Wynnea sparassoides,53.0,11.0
mushroom_observer,fungi_all_images,species,Amanita yema,53.0,10.0
mushroom_observer,fungi_all_images,species,Antrodiella semisupina,53.0,10.0
mushroom_observer,fungi_all_images,species,Geopora arenicola,53.0,10.0
mushroom_observer,fungi_all_images,species,Hortiboletus engelii,53.0,10.0
mushroom_observer,fungi_all_images,species,Resupinatus striatulus,53.0,10.0
mushroom_observer,fungi_all_images,species,Amanita pastorinoi,53.0,9.0
mushroom_observer,fungi_all_images,species,Cytidia stereoides,53.0,9.0
mushroom_observer,fungi_all_images,species,Aspicilia confusa,53.0,8.0
mushroom_observer,fungi_all_images,species,Psilocybe cyanofibrillosa,53.0,8.0
mushroom_observer,fungi_all_images,species,Amanita curtipes,53.0,7.0
mushroom_observer,fungi_all_images,species,Boletus permagnificus,53.0,7.0
mushroom_observer,fungi_all_images,species,Inocybe suaveolens,53.0,7.0
mushroom_observer,fungi_all_images,species,Panaeolina castaneifolia,53.0,6.0
mushroom_observer,fungi_all_images,species,Russula mairei,53.0,6.0
mushroom_observer,fungi_all_images,species,Pluteus dyscritus,53.0,5.0
mushroom_observer,fungi_all_images,species,Clitocybe dilatata,52.0,27.0
mushroom_observer,fungi_all_images,species,Mycena seynii,52.0,26.0
mushroom_observer,fungi_all_images,species,Rhizocarpon geographicum,52.0,22.0
mushroom_observer,fungi_all_images,species,Xylaria sp. 'longipes-IN01',52.0,22.0
mushroom_observer,fungi_all_images,species,Gymnopus montagnei,52.0,21.0
mushroom_observer,fungi_all_images,species,Clitopilus cystidiatus,52.0,20.0
mushroom_observer,fungi_all_images,species,Lactarius salmonicolor,52.0,19.0
mushroom_observer,fungi_all_images,species,Russula xantho,52.0,19.0
mushroom_observer,fungi_all_images,species,Rhizopus stolonifer,52.0,18.0
mushroom_observer,fungi_all_images,species,Podosphaera rubi-spectabilis,52.0,17.0
mushroom_observer,fungi_all_images,species,Crepidotus croceotinctus,52.0,16.0
mushroom_observer,fungi_all_images,species,Hesperomyces harmoniae,52.0,16.0
mushroom_observer,fungi_all_images,species,Parmelina coleae,52.0,16.0
mushroom_observer,fungi_all_images,species,Sticta sylvatica,52.0,16.0
mushroom_observer,fungi_all_images,species,Trichothecium roseum,52.0,16.0
mushroom_observer,fungi_all_images,species,Amanita franchetii,52.0,15.0
mushroom_observer,fungi_all_images,species,Cortinarius flavobasilis,52.0,15.0
mushroom_observer,fungi_all_images,species,Pulverulina ulmicola,52.0,15.0
mushroom_observer,fungi_all_images,species,Truncospora tephropora,52.0,14.0
mushroom_observer,fungi_all_images,species,Clitocybe irina,52.0,13.0
mushroom_observer,fungi_all_images,species,Lactarius sp. 'IN06',52.0,13.0
mushroom_observer,fungi_all_images,species,Limacella sp. 'L-IL01',52.0,13.0
mushroom_observer,fungi_all_images,species,Tricholoma michiganense,52.0,13.0
mushroom_observer,fungi_all_images,species,Xanthagaricus ochraceoluteus,52.0,12.0
mushroom_observer,fungi_all_images,species,Xerocomellus cisalpinus,52.0,12.0
mushroom_observer,fungi_all_images,species,Agrocybe smithii,52.0,11.0
mushroom_observer,fungi_all_images,species,Coprinus sterquilinus,52.0,11.0
mushroom_observer,fungi_all_images,species,Gymnopilus sp. 'PA01',52.0,11.0
mushroom_observer,fungi_all_images,species,Gymnosporangium effusum,52.0,11.0
mushroom_observer,fungi_all_images,species,Amanita nauseosa,52.0,10.0
mushroom_observer,fungi_all_images,species,Rhodocybe roseiavellanea,52.0,9.0
mushroom_observer,fungi_all_images,species,Ascobolus crenulatus,52.0,7.0
mushroom_observer,fungi_all_images,species,Cortinarius sp. 'IN49',52.0,7.0
mushroom_observer,fungi_all_images,species,Candolleomyces sulcatotuberculosus,52.0,6.0
mushroom_observer,fungi_all_images,species,Clavulina sp. 'IN02',52.0,6.0
mushroom_observer,fungi_all_images,species,Cortinarius sp. 'IN44',52.0,5.0
mushroom_observer,fungi_all_images,species,Densocarpa shanorii,52.0,5.0
mushroom_observer,fungi_all_images,species,Macrotyphula sp. 'NY01',52.0,5.0
mushroom_observer,fungi_all_images,species,Ramaria crassoroseola,52.0,3.0
mushroom_observer,fungi_all_images,species,Inocybe lanatopurpurea,52.0,2.0
mushroom_observer,fungi_all_images,species,Lentaria pinicola,51.0,21.0
mushroom_observer,fungi_all_images,species,Pholiota adiposa,51.0,21.0
mushroom_observer,fungi_all_images,species,Marasmius elegans,51.0,20.0
mushroom_observer,fungi_all_images,species,Pseudocyphellaria anthraspis,51.0,20.0
mushroom_observer,fungi_all_images,species,Nectriopsis rexiana,51.0,19.0
mushroom_observer,fungi_all_images,species,Pseudolaccaria pachyphylla,51.0,19.0
mushroom_observer,fungi_all_images,species,Tricholoma muricatum,51.0,19.0
mushroom_observer,fungi_all_images,species,Usnea intermedia,51.0,19.0
mushroom_observer,fungi_all_images,species,Coltricia dependens,51.0,18.0
mushroom_observer,fungi_all_images,species,Hygrocybe mucronella,51.0,18.0
mushroom_observer,fungi_all_images,species,Neonectria faginata,51.0,18.0
mushroom_observer,fungi_all_images,species,Leccinum atrostipitatum,51.0,17.0
mushroom_observer,fungi_all_images,species,Coprinopsis acuminata,51.0,16.0
mushroom_observer,fungi_all_images,species,Echinochaete brachypora,51.0,16.0
mushroom_observer,fungi_all_images,species,Entoloma subcarneum,51.0,16.0
mushroom_observer,fungi_all_images,species,Russula integra,51.0,16.0
mushroom_observer,fungi_all_images,species,Trametes tenuis,51.0,16.0
mushroom_observer,fungi_all_images,species,Agaricus crocopeplus,51.0,15.0
mushroom_observer,fungi_all_images,species,Amanita sp. 'IN19',51.0,15.0
mushroom_observer,fungi_all_images,species,Hexagonia variegata,51.0,15.0
mushroom_observer,fungi_all_images,species,Parasola setulosa,51.0,15.0
mushroom_observer,fungi_all_images,species,Tuckermanopsis orbata,51.0,15.0
mushroom_observer,fungi_all_images,species,Cerioporus flavus,51.0,14.0
mushroom_observer,fungi_all_images,species,Gloeophyllum odoratum,51.0,14.0
mushroom_observer,fungi_all_images,species,Amanita lividopallescens,51.0,13.0
mushroom_observer,fungi_all_images,species,Gloeophyllum trabeum,51.0,13.0
mushroom_observer,fungi_all_images,species,Leptogium cochleatum,51.0,13.0
mushroom_observer,fungi_all_images,species,Inocybe chelanensis,51.0,11.0
mushroom_observer,fungi_all_images,species,Peziza ammophila,51.0,11.0
mushroom_observer,fungi_all_images,species,Amanita pekeoides,51.0,10.0
mushroom_observer,fungi_all_images,species,Boletus sp. 'separans-IN03',51.0,10.0
mushroom_observer,fungi_all_images,species,Phaeoclavulina curta,51.0,10.0
mushroom_observer,fungi_all_images,species,Ramaria sp. 'IN04',51.0,10.0
mushroom_observer,fungi_all_images,species,Skeletocutis lilacina,51.0,10.0
mushroom_observer,fungi_all_images,species,Aleurodiscus aurantius,51.0,9.0
mushroom_observer,fungi_all_images,species,Dirina ceratoniae,51.0,9.0
mushroom_observer,fungi_all_images,species,Suillus mediterraneensis,51.0,9.0
mushroom_observer,fungi_all_images,species,Amanita microlepis,51.0,8.0
mushroom_observer,fungi_all_images,species,Ceriporiopsis gilvescens,51.0,8.0
mushroom_observer,fungi_all_images,species,Flammulina mexicana,51.0,8.0
mushroom_observer,fungi_all_images,species,Glyphis cicatricosa,51.0,8.0
mushroom_observer,fungi_all_images,species,Amanita sp. '36',51.0,7.0
mushroom_observer,fungi_all_images,species,Cylindrobasidium sp. 'evolvens-IN01',51.0,7.0
mushroom_observer,fungi_all_images,species,Fulvifomes badius,51.0,7.0
mushroom_observer,fungi_all_images,species,Gymnopilus speciosissimus,51.0,7.0
mushroom_observer,fungi_all_images,species,Neopaxillus dominicanus,51.0,5.0
mushroom_observer,fungi_all_images,species,Cystinarius rubiginosus,51.0,4.0
mushroom_observer,fungi_all_images,species,Hyperphyscia adglutinata,50.0,26.0
mushroom_observer,fungi_all_images,species,Leccinum cyaneobasileucum,50.0,24.0
mushroom_observer,fungi_all_images,species,Cudonia lutea,50.0,22.0
mushroom_observer,fungi_all_images,species,Chromelosporium fulvum,50.0,21.0
mushroom_observer,fungi_all_images,species,Plectania milleri,50.0,21.0
mushroom_observer,fungi_all_images,species,Pycnoporus coccineus,50.0,21.0
mushroom_observer,fungi_all_images,species,Clitocybula familia,50.0,20.0
mushroom_observer,fungi_all_images,species,Hygrophorus olivaceoalbus,50.0,20.0
mushroom_observer,fungi_all_images,species,Inocephalus murrayi,50.0,20.0
mushroom_observer,fungi_all_images,species,Haematomma persoonii,50.0,19.0
mushroom_observer,fungi_all_images,species,Leptogium corticola,50.0,19.0
mushroom_observer,fungi_all_images,species,Parmotrema crinitum,50.0,19.0
mushroom_observer,fungi_all_images,species,Ramaria divaricata,50.0,19.0
mushroom_observer,fungi_all_images,species,Cortinarius brunneus,50.0,18.0
mushroom_observer,fungi_all_images,species,Cortinarius sp. 'IN13',50.0,18.0
mushroom_observer,fungi_all_images,species,Lactarius hibbardiae,50.0,18.0
mushroom_observer,fungi_all_images,species,Leptogium palmatum,50.0,18.0
mushroom_observer,fungi_all_images,species,Phaeophyscia hispidula,50.0,18.0
mushroom_observer,fungi_all_images,species,Trametes coccinea,50.0,18.0
mushroom_observer,fungi_all_images,species,Cladonia scabriuscula,50.0,17.0
mushroom_observer,fungi_all_images,species,Parmelia omphalodes,50.0,16.0
mushroom_observer,fungi_all_images,species,Agaricus braendlei,50.0,15.0
mushroom_observer,fungi_all_images,species,Collybiopsis quercophila,50.0,15.0
mushroom_observer,fungi_all_images,species,Lysurus periphragmoides,50.0,15.0
mushroom_observer,fungi_all_images,species,Tricholoma roseoacerbum,50.0,15.0
mushroom_observer,fungi_all_images,species,Cuphophyllus sp. 'borealis-NY01',50.0,14.0
mushroom_observer,fungi_all_images,species,Gomphidius maculatus,50.0,14.0
mushroom_observer,fungi_all_images,species,Leccinum fibrillosum,50.0,14.0
mushroom_observer,fungi_all_images,species,Lycoperdon subcretaceum,50.0,14.0
mushroom_observer,fungi_all_images,species,Mycena parabolica,50.0,13.0
mushroom_observer,fungi_all_images,species,Xerula hispida,50.0,13.0
mushroom_observer,fungi_all_images,species,Leccinum subleucophaeum,50.0,12.0
mushroom_observer,fungi_all_images,species,Ramaria gracilis,50.0,12.0
mushroom_observer,fungi_all_images,species,Cortinarius elatior,50.0,11.0
mushroom_observer,fungi_all_images,species,Helvella sp. 'macropus-IN01',50.0,11.0
mushroom_observer,fungi_all_images,species,Hygrocybe sp. 'conica-IN02',50.0,11.0
mushroom_observer,fungi_all_images,species,Hyphodontia nespori,50.0,11.0
mushroom_observer,fungi_all_images,species,Lactarius sp. 'lignyotus-PA01',50.0,11.0
mushroom_observer,fungi_all_images,species,Sarcodon quercinofibulatus,50.0,11.0
mushroom_observer,fungi_all_images,species,Tomophagus colossus,50.0,11.0
mushroom_observer,fungi_all_images,species,Tubulicrinis glebulosus,50.0,11.0
mushroom_observer,fungi_all_images,species,Cortinarius vellingae,50.0,10.0
mushroom_observer,fungi_all_images,species,Coprinopsis pachyderma,50.0,9.0
mushroom_observer,fungi_all_images,species,Dermatocarpon muhlenbergii,50.0,9.0
mushroom_observer,fungi_all_images,species,Gymnopilus subpurpuratus,50.0,9.0
mushroom_observer,fungi_all_images,species,Leccinum pseudoinsigne,50.0,9.0
mushroom_observer,fungi_all_images,species,Mycena alphitophora,50.0,9.0
mushroom_observer,fungi_all_images,species,Psilocybe natalensis,50.0,8.0
mushroom_observer,fungi_all_images,species,Cortinarius sp. 'IN03',50.0,7.0
mushroom_observer,fungi_all_images,species,Geastrum welwitschii,50.0,7.0
mushroom_observer,fungi_all_images,species,Tuber aestivum,50.0,7.0
mushroom_observer,fungi_all_images,species,Boletus roseoalbidus,50.0,6.0
mushroom_observer,fungi_all_images,species,Catillaria chalybeia,50.0,6.0
mushroom_observer,fungi_all_images,species,Paragyromitra ambigua,50.0,6.0
mushroom_observer,fungi_all_images,species,Tricholoma atrofibrillosum,50.0,6.0
mushroom_observer,fungi_all_images,species,Inocybe obscurobadia,50.0,5.0
mushroom_observer,fungi_all_images,species,Rinodina capensis,50.0,4.0
mushroom_observer,fungi_all_images,species,Erysiphe trifoliorum,49.0,27.0
mushroom_observer,fungi_all_images,species,Cladonia leporina,49.0,26.0
mushroom_observer,fungi_all_images,species,Exidia saccharina,49.0,21.0
mushroom_observer,fungi_all_images,species,Strobilurus diminutivus,49.0,21.0
mushroom_observer,fungi_all_images,species,Cantharellus pallens,49.0,20.0
mushroom_observer,fungi_all_images,species,Cladonia evansii,49.0,20.0
mushroom_observer,fungi_all_images,species,Podosphaera pannosa,49.0,19.0
mushroom_observer,fungi_all_images,species,Lactarius blennius,49.0,18.0
mushroom_observer,fungi_all_images,species,Lactarius luteolus,49.0,18.0
mushroom_observer,fungi_all_images,species,Ramaria flaccida,49.0,18.0
mushroom_observer,fungi_all_images,species,Russula sp. 'IN19',49.0,18.0
mushroom_observer,fungi_all_images,species,Agaricus smithianus,49.0,17.0
mushroom_observer,fungi_all_images,species,Dasyscyphus virgineus,49.0,17.0
mushroom_observer,fungi_all_images,species,Phylloporus foliiporus,49.0,17.0
mushroom_observer,fungi_all_images,species,Physconia venusta,49.0,17.0
mushroom_observer,fungi_all_images,species,Buchwaldoboletus sphaerocephalus,49.0,16.0
mushroom_observer,fungi_all_images,species,Camillea labellum,49.0,16.0
mushroom_observer,fungi_all_images,species,Entoloma asprellum,49.0,16.0
mushroom_observer,fungi_all_images,species,Dirinaria confusa,49.0,15.0
mushroom_observer,fungi_all_images,species,Byssonectria terrestris,49.0,14.0
mushroom_observer,fungi_all_images,species,Penicillium digitatum,49.0,14.0
mushroom_observer,fungi_all_images,species,Pholiota olivaceophylla,49.0,14.0
mushroom_observer,fungi_all_images,species,Cortinarius ahsii,49.0,13.0
mushroom_observer,fungi_all_images,species,Amanita americitrina,49.0,12.0
mushroom_observer,fungi_all_images,species,Crepidotus vulgaris,49.0,12.0
mushroom_observer,fungi_all_images,species,Geastrum lloydianum,49.0,12.0
mushroom_observer,fungi_all_images,species,Gymnopus hariolorum,49.0,12.0
mushroom_observer,fungi_all_images,species,Perenniporia bostonensis,49.0,12.0
mushroom_observer,fungi_all_images,species,Scleroderma bermudense,49.0,12.0
mushroom_observer,fungi_all_images,species,Squamanita umbonata,49.0,12.0
mushroom_observer,fungi_all_images,species,Suillus subalutaceus,49.0,12.0
mushroom_observer,fungi_all_images,species,Coprinus spadiceisporus,49.0,11.0
mushroom_observer,fungi_all_images,species,Mycena rebaudengoi,49.0,11.0
mushroom_observer,fungi_all_images,species,Pholiota molesta,49.0,11.0
mushroom_observer,fungi_all_images,species,Redeckera fulva,49.0,11.0
mushroom_observer,fungi_all_images,species,Rhizoplaca opiniconensis,49.0,11.0
mushroom_observer,fungi_all_images,species,Rubroboletus satanas,49.0,11.0
mushroom_observer,fungi_all_images,species,Caloplaca ochracea,49.0,10.0
mushroom_observer,fungi_all_images,species,Melanoleuca griseobrunnea,49.0,10.0
mushroom_observer,fungi_all_images,species,Mycena pterigena,49.0,10.0
mushroom_observer,fungi_all_images,species,Pluteus pouzarianus,49.0,10.0
mushroom_observer,fungi_all_images,species,Xanthagaricus luteolosporus,49.0,9.0
mushroom_observer,fungi_all_images,species,Coprinopsis pseudonivea,49.0,8.0
mushroom_observer,fungi_all_images,species,Diplotomma hedinii,49.0,8.0
mushroom_observer,fungi_all_images,species,Hymenochaete corrugata,49.0,8.0
mushroom_observer,fungi_all_images,species,Inocybe phaeodisca,49.0,7.0
mushroom_observer,fungi_all_images,species,Mycena algeriensis,49.0,7.0
mushroom_observer,fungi_all_images,species,Tolypocladium sp. 'IN02',49.0,7.0
mushroom_observer,fungi_all_images,species,Ramaria sp. 'MI02',49.0,5.0
mushroom_observer,fungi_all_images,species,Gymnopilus viridans,49.0,2.0
mushroom_observer,fungi_all_images,species,Inocybe sp. 'whitei-PNW07',49.0,2.0
mushroom_observer,fungi_all_images,species,Gamundia sp. 'PNW02',49.0,1.0
